return_code,payload,latency,vaidator_count
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_0', 'staking_ref_id': '88bc3dbceccc46b797f65e152c5feecc', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:24', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0xacd67d0ea324df8178b7602b79ad14d5c2c3852d596104bea433a96617c4571f71f6457b0e1e393000e40afdc4db6cb3', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'aaf874353ff95fa85afbf0bd6d3e5df18710a57051e253bcd698d4ea0921ebb8f3b41e5fedcddd2c90845fc039a27b1c089f30cee6274d9c49a2fe7d881c34bae20548c726710a25635bfa9d94c0cfe3edfc870e36d55274e0df0264bc4577bc', 'deposit_message_root': '4157c8c12d3b44262a21c8988621f2d83795b2396d06764b57497de8174f189a', 'deposit_data_root': 'b40e032839546fac9294e4106a88e58f2c66d0071ee88531b4d33893ea57eb73', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a00000000000000000000000000000000000000000000000000000000000000260000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000030acd67d0ea324df8178b7602b79ad14d5c2c3852d596104bea433a96617c4571f71f6457b0e1e393000e40afdc4db6cb300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000060aaf874353ff95fa85afbf0bd6d3e5df18710a57051e253bcd698d4ea0921ebb8f3b41e5fedcddd2c90845fc039a27b1c089f30cee6274d9c49a2fe7d881c34bae20548c726710a25635bfa9d94c0cfe3edfc870e36d55274e0df0264bc4577bc0000000000000000000000000000000000000000000000000000000000000001b40e032839546fac9294e4106a88e58f2c66d0071ee88531b4d33893ea57eb73'}}]}",1.1222774982452393,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_1', 'staking_ref_id': '6755352eb62e4c1480d9ad44369c21af', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:25', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0x99af3ad7da5bf55bf4b6a903918751e5d9f027005a3f7a38052ad2d8ce728872bb192e2138b2ca1415cb8a17a9e52d4e', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'b2c04dac7e6ea3d395dd19f9f83d0a325e9013cea201f00924732d9cbbb1033ad786799e8502520adb279df3495411ad0da8d3be0b897d7b01ec4c53eba96620d5394be3ba0d6fe2752b65660d087c27f521441edf1cc2cbb6c3119ef6c2b166', 'deposit_message_root': 'fd278fc5e8ccf14bd36a46ff2d38a2d411c4ec379b1df4c3c24f32efb5e07102', 'deposit_data_root': '7fa08f7d591b91c8c2b07d28bece3fa71119accc75d30306435fc950c73bc822', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000026000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000003099af3ad7da5bf55bf4b6a903918751e5d9f027005a3f7a38052ad2d8ce728872bb192e2138b2ca1415cb8a17a9e52d4e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000060b2c04dac7e6ea3d395dd19f9f83d0a325e9013cea201f00924732d9cbbb1033ad786799e8502520adb279df3495411ad0da8d3be0b897d7b01ec4c53eba96620d5394be3ba0d6fe2752b65660d087c27f521441edf1cc2cbb6c3119ef6c2b16600000000000000000000000000000000000000000000000000000000000000017fa08f7d591b91c8c2b07d28bece3fa71119accc75d30306435fc950c73bc822'}}]}",0.9262046813964844,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_2', 'staking_ref_id': '755d3679a33b422191cd9be70b9f386b', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:26', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0x99d8d1cbd2c55a53a9644bad45b50d7c429f3fed37899c8b09a36d4ebcdac01b57a23b51a23568cc5c3ece3cb90dfd29', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'b71e779b21b539a0edc5308bfb4b8333f566bb86c7999c86acc67f1b21d2935ceae5910cfff620c8d36bf996ca5027ae15e50172bdac2009d1ae60b9da27573d951bf4696c3ae099688d23748c6512e0e72c9c9a0c5586599a9f29c008d10d04', 'deposit_message_root': '9e2a58a4b084d6086385c6b1bc1a9f6e91531d3755f154363bc11f864e6e329e', 'deposit_data_root': '2797a889e7749b1a4e89e118b6313cc235e58ff1153266654587ed6f345215b2', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000026000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000003099d8d1cbd2c55a53a9644bad45b50d7c429f3fed37899c8b09a36d4ebcdac01b57a23b51a23568cc5c3ece3cb90dfd2900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000060b71e779b21b539a0edc5308bfb4b8333f566bb86c7999c86acc67f1b21d2935ceae5910cfff620c8d36bf996ca5027ae15e50172bdac2009d1ae60b9da27573d951bf4696c3ae099688d23748c6512e0e72c9c9a0c5586599a9f29c008d10d0400000000000000000000000000000000000000000000000000000000000000012797a889e7749b1a4e89e118b6313cc235e58ff1153266654587ed6f345215b2'}}]}",0.7164468765258789,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_3', 'staking_ref_id': 'ba005fc2388a4ce48b155ef0d94f3e2c', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:27', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0x9352e2d38169b149623421f302d4ed18632cfc6489c1bb6ff74d2be07899bd09b2b561a6b0651e570ec280ba7552a571', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '8a62f776824ed1cd22b8410c528306581426912140efadd8f4bc3df1b2750d0c0bcd0a3c0c0ef27ca77fa88455a55916137f20b2defa1f35dd7ec6435ac3b7804813fb31987cfbe06c0fda57ef64a05a5a618e9f9475447199bdabf856de86e0', 'deposit_message_root': '60dd5e9a1987a19a0078619278348ebae6d00199db17b9e255c39e383b15a38c', 'deposit_data_root': '015a4fef734a1041371d42335df464b013bc195c2adbefde72ce097f3b83ec55', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000002600000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000309352e2d38169b149623421f302d4ed18632cfc6489c1bb6ff74d2be07899bd09b2b561a6b0651e570ec280ba7552a57100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000608a62f776824ed1cd22b8410c528306581426912140efadd8f4bc3df1b2750d0c0bcd0a3c0c0ef27ca77fa88455a55916137f20b2defa1f35dd7ec6435ac3b7804813fb31987cfbe06c0fda57ef64a05a5a618e9f9475447199bdabf856de86e00000000000000000000000000000000000000000000000000000000000000001015a4fef734a1041371d42335df464b013bc195c2adbefde72ce097f3b83ec55'}}]}",0.7692117691040039,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_4', 'staking_ref_id': 'c69b9ac4f4f040a48d90721e02752d21', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:27', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0xae61bf427bf8641f628142fdbd7475bf9f2317ba45c84a694337d0d83245963e8e5a62ad4370c2389112f2257d1c2b93', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '8c91b5abdb881db79bbd47d3bab4b21351a11d8171ef1ce59232d9983933aa56548eab8c79ec88a663c93d722084b19c08ff6033d9a36575f347700237e80175bebd1295cff0b60abe4367c64a553e7611294eca7ac4daafce9c7ceab4aa4e87', 'deposit_message_root': '67382b06316dd00f09c8e277ae4842c7e5d88b4aeec410feec0404806178c092', 'deposit_data_root': 'f517d9268ad7c324c5937e57f035ab5a70a9ac0b84266129e9848b95fa2553d7', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a00000000000000000000000000000000000000000000000000000000000000260000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000030ae61bf427bf8641f628142fdbd7475bf9f2317ba45c84a694337d0d83245963e8e5a62ad4370c2389112f2257d1c2b9300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000608c91b5abdb881db79bbd47d3bab4b21351a11d8171ef1ce59232d9983933aa56548eab8c79ec88a663c93d722084b19c08ff6033d9a36575f347700237e80175bebd1295cff0b60abe4367c64a553e7611294eca7ac4daafce9c7ceab4aa4e870000000000000000000000000000000000000000000000000000000000000001f517d9268ad7c324c5937e57f035ab5a70a9ac0b84266129e9848b95fa2553d7'}}]}",0.7095911502838135,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_5', 'staking_ref_id': '036e1e1fdeab446cbb17b5a089d4ccc6', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:28', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0xacd281413ab81e52a884899cfa408c0601e50456d06fd71f03bfaa3f614fb1c6bf4b2ac4d09c2e928f5212f05e2c60b8', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '9710a9b0ad24f949461b2e13b6e2d569080e94824f38ea6904c25b6adb569df169b90b9d79d95f11e7745a0b8210744306ebcb6bb44710418e68dfb142e144fcc82e96424074f847948a1d67c8c892d486503e8afe4b17f8239084775e72fbb8', 'deposit_message_root': '0b18d87313969bedac689d93099d047d1fe193d168f9ded7f39024955210d60f', 'deposit_data_root': '740b36948eb93966ec3197db25af03190cf9d10f9c7d85c8c43ea91ae74292de', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a00000000000000000000000000000000000000000000000000000000000000260000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000030acd281413ab81e52a884899cfa408c0601e50456d06fd71f03bfaa3f614fb1c6bf4b2ac4d09c2e928f5212f05e2c60b800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000609710a9b0ad24f949461b2e13b6e2d569080e94824f38ea6904c25b6adb569df169b90b9d79d95f11e7745a0b8210744306ebcb6bb44710418e68dfb142e144fcc82e96424074f847948a1d67c8c892d486503e8afe4b17f8239084775e72fbb80000000000000000000000000000000000000000000000000000000000000001740b36948eb93966ec3197db25af03190cf9d10f9c7d85c8c43ea91ae74292de'}}]}",0.7768175601959229,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_6', 'staking_ref_id': 'd4e33cc4c6434cec880461f973c4ac0b', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:29', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0xb288de4c9790b2700ca0ee8d1f44df9d55ba56bb73989da9e6ac150ac17d4b7cc390e2879915a7621f8ea411e77027e7', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '90f848e974db9d34db69cf7d68a01dc67ab673d9f4cd34302f33bfb922cc50c91576209d0aae7304252aa4e4b485d9d31250ba952ec672c304c145958b4277de70f8949cd8693a71ba03c89d6743bda4f1d9ad6515517b552beb396ef4b3d246', 'deposit_message_root': '36a88d0b860bd5de1d7072f3e39994e19f112329587099137fc6a666b20e0b75', 'deposit_data_root': '39a57af6b1a48fb7dea270fdc0604034fb3502064a37576a3d338e4625a4898a', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a00000000000000000000000000000000000000000000000000000000000000260000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000030b288de4c9790b2700ca0ee8d1f44df9d55ba56bb73989da9e6ac150ac17d4b7cc390e2879915a7621f8ea411e77027e700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca723100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000006090f848e974db9d34db69cf7d68a01dc67ab673d9f4cd34302f33bfb922cc50c91576209d0aae7304252aa4e4b485d9d31250ba952ec672c304c145958b4277de70f8949cd8693a71ba03c89d6743bda4f1d9ad6515517b552beb396ef4b3d246000000000000000000000000000000000000000000000000000000000000000139a57af6b1a48fb7dea270fdc0604034fb3502064a37576a3d338e4625a4898a'}}]}",0.8373682498931885,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_7', 'staking_ref_id': 'd67a915f7fcd4df49049f7d299415e4f', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:30', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0xa51b16c1bb528202d34baebbdee7c5648e6aeaf778f15b911449511593f158d3038e0d203cfe34cff8ad45fee616b6ee', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '934467de6e7696a272f7d0027b73704e07117620e45617c16a16c5e7edc8271d82f05d5d8c28f5e50de4eda792a3a55d0978b7249e1257679897e6d128862236b736a2f0a77a0e2684de411e6d8eff0fceae5bba3625c8f12b8d04f9b5e0646f', 'deposit_message_root': '75921eb4006427aa2a66b9f7dfd8d88c929fc6d55b81855b36eead704873b15f', 'deposit_data_root': 'e3a58a5531d2b92cde651b5061e54fac3cffca099f7d671118dc942160cd4744', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a00000000000000000000000000000000000000000000000000000000000000260000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000030a51b16c1bb528202d34baebbdee7c5648e6aeaf778f15b911449511593f158d3038e0d203cfe34cff8ad45fee616b6ee00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000060934467de6e7696a272f7d0027b73704e07117620e45617c16a16c5e7edc8271d82f05d5d8c28f5e50de4eda792a3a55d0978b7249e1257679897e6d128862236b736a2f0a77a0e2684de411e6d8eff0fceae5bba3625c8f12b8d04f9b5e0646f0000000000000000000000000000000000000000000000000000000000000001e3a58a5531d2b92cde651b5061e54fac3cffca099f7d671118dc942160cd4744'}}]}",0.7596192359924316,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_8', 'staking_ref_id': 'c4f3490568ae442c8f59e407a3e7ee44', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:31', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0x85aa0009605360ee550316e6621b9af09b032b9b45212273dba80a6d2e15567acf487363ac4d30f7b6988a38c4ed7e63', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '906715d9a856d27f72d3242cc77e5a545870f74feb983f2a3826949d302f0c28a84b2f87c561a52597bf9ada37db7b310793229cbdfb6ab1c0ae13ffafaa74a34683099248a7558fc4f977c974a2b598c502fe77589b6923cbf4b8c91d40a3f3', 'deposit_message_root': 'd9cd939d93bc4bff4cd8451fdcde9eb231cb5a47e4800f666d99c66a9a84f4ef', 'deposit_data_root': '632334e8213b5948864fcadca0bd8742d50f7b98e216fd17fefe48f117fcc692', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000026000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000003085aa0009605360ee550316e6621b9af09b032b9b45212273dba80a6d2e15567acf487363ac4d30f7b6988a38c4ed7e6300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000060906715d9a856d27f72d3242cc77e5a545870f74feb983f2a3826949d302f0c28a84b2f87c561a52597bf9ada37db7b310793229cbdfb6ab1c0ae13ffafaa74a34683099248a7558fc4f977c974a2b598c502fe77589b6923cbf4b8c91d40a3f30000000000000000000000000000000000000000000000000000000000000001632334e8213b5948864fcadca0bd8742d50f7b98e216fd17fefe48f117fcc692'}}]}",0.9055347442626953,1
200,"{'client_req_id': 'c346e0d8-3f5b-4ce5-aa9e-e8e6596202cb_9', 'staking_ref_id': 'c4310a8aa9cb4dcf925b168cfec2f9c4', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:24:31', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0x9179b7477ff95353183945653754c781515c6cfb5d4681e94ea9a4be7fe7435c3f11ec20011f87794f495606104ed24b', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '8e36c76a88ee979c740e644563807f57fff77727db599ffe7a8b7e5bb531b1d4e5541f6c2fabfa9dee45f2c4c12c0d7a052bf613fb277e7134c11dd01d09df0769cc16f82b3e3effd786d7be8c422684d5ba9a934eed2cdaabf065db89f70319', 'deposit_message_root': '37b5aa1bd669daa769dd9caa7d74a58a97014e5b61dd1e612381c05ea217a21c', 'deposit_data_root': '3e244362d7e2b37d6729245db7e7307b9f485f7055a3f8e0503c2b0690344487', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 32000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c730000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000002600000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000309179b7477ff95353183945653754c781515c6cfb5d4681e94ea9a4be7fe7435c3f11ec20011f87794f495606104ed24b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000608e36c76a88ee979c740e644563807f57fff77727db599ffe7a8b7e5bb531b1d4e5541f6c2fabfa9dee45f2c4c12c0d7a052bf613fb277e7134c11dd01d09df0769cc16f82b3e3effd786d7be8c422684d5ba9a934eed2cdaabf065db89f7031900000000000000000000000000000000000000000000000000000000000000013e244362d7e2b37d6729245db7e7307b9f485f7055a3f8e0503c2b0690344487'}}]}",0.8015029430389404,1
