return_code,payload,latency,vaidator_count
200,"{'client_req_id': 'ba4c1938-97b9-45a2-996f-587a914c9381_0', 'staking_ref_id': '6611d320891343eebe0f0451ae5f5747', 'network': 'holesky', 'withdrawal_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'fee_recipient_address': '0xF269BD3C7Ddb4AE6fF7Ff97424f25f59B2ca7231', 'region': 'USA', 'provisioned_at': '2024-10-02 13:25:38', 'data': [{'batch_id': 0, 'deposit_data': [{'pubkey': '0xad7cd3c0e229e51ea46fa7855e84793ec6b14e758b9689dfb230410625d30a8007dfc17c0536790fd25143ab92c24558', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'ad305a735633e7c1c72cf6df8e02c81902dfa72cfb8bd28ac477a93d82ce17a1e741b4c9d235f022f92c3de0be362c8203471e923fc4005723203faa52f0ca32f5764bbd03f77857864b1392062e77e714ef217817349bcc6815004970041d58', 'deposit_message_root': 'a3151834d73151df66d2fd2c71e1a7ac2ab7818cb75b8a8a234fb24f0f613ced', 'deposit_data_root': '7e83b6c6705718f49061fa14529f1e8b9e227583e7cb30dd967357d95a86fca8', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0x85bd828f9fc53cea474d3bc95a407399b84c6a07fcb83a19fb5268c1c24cc9d360e6ea5ab3ff47e820d3abc7fcac0c21', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'b0daebe52a8e077201e9e288ec84982888cd141a540219986154734bb9b2d3029c5038ca49389c4d7a511a0177832514101df491e41025a56fc84f7d687e8ed8c974850f8bc33abf4b6b9a7e530e9f5260f5d41b881e5442be8d050570030e8d', 'deposit_message_root': '56db2e8d56871a8db16e08e10ff4efc3db709a3c788c80f58dacdd6d27414a48', 'deposit_data_root': '82a683e7c101e0046cef71b68002ed4fb735c281348992fc3cf02d726ecbf5af', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0x95392cc4f844ac2cbf1e220759371e443d886c4eeb5cfea190e763aa5c79b8201f55f3bd1e36b1c98923ff2066fb0c5e', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'a3cd54d08173a1fc302a8bad3250321b680a1bdaba762937b7f37f2a649ea8286ea8f8eed888ab39adbee4ee5503779b14b36e74994b86b9e25832df6cbffa5749616ea42491449d0b588a438895cfe3e87d0d913ccd2a8dd227cc384dc754e7', 'deposit_message_root': '0ecb5ebb0574899e14e3e81a74765c19fcf2f084e8418f3c215ae7da8d2babfa', 'deposit_data_root': '27929b3ad9a00219b974c9dfab972c4cbdcd20010aa645225183262f4bdda067', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0x94b50d7d9e0a270f7266eab309ad01790864b72c0d8998715e39b3cd509e322642a4bc38566767570eac5f50687e7e8b', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'a1f3bd96872a62803446e22d84f040f02fc8fed680843245d52e525cc0c68bf2c424b70358888c2f7dbbefb137cc6a2b07014fac1449e0579396986f57d26ec9f45713c53d86143af221b890c1cb894b2ff20b39cb19f966c2f6e05334c7971f', 'deposit_message_root': 'd506a3c2f9d47c6fedab9d22e37f68817d1a20df788de27d25fd15b2e59ac7c8', 'deposit_data_root': '88de46eb7de1e74ab1c1e0447fd6a974ac3eea59e2b08f4eb422705de442c10a', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0xb5daeeb05d805eb1d8bf7a20633388bcb7c9e11af91e3b54b011d3fe44a1b3cdda18603492b44c0e38f846ddaae333c4', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'a02ca56c3ebb425d70ef351cfed213effe22f1e71ba118f6b6a5ad2b323dbe7e62057d4bd1c3adc3a227799071e7817917e1378d370e666eec8d93b89fdbd5a80cebe5cfadaecdad7d52f0441223075057fa6dec57beaf2dfd8ebeae6d86632f', 'deposit_message_root': 'ee680b51e9534554f13b3308b0954872cf62d0584bfec54fefe909ad8fb216dc', 'deposit_data_root': '1088861c8a921ea187dfabd13e5575371a4792779df9ab59d5aa95d25b0c4ad1', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0x8cfb0cabbece9544ca70c05520330a13cfe92caa00ad625882cb94e45fcb09ccd7df080975ab3cdd838842a35456e3aa', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '8af0a7c10ee0c33d64be63760d7f349719f1315ab99af9866195ecd272e9c6e55e2dc426dd21341fc4e57069c7831a4d1305bc2676fb6febb487decd4928e7f1cb81e0062ea4d559506d5e808d574a8dd06440a4c93f93968af3f099d768adc5', 'deposit_message_root': '50533899fa2677e94ae41fcf12f106a65012cad377a792388d3de2afb3783e65', 'deposit_data_root': '67ab241e5641a63df34c5560c3f4f9cd2a4b6dd7f098712a66be6205e99369ad', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0xa38774fe0e5fab7e179f9d7dcc20c51f02f1be83cbc49c262cb5f8ac8310e6aae69a696d12670c8dbaa12adae18d4dac', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '98a82df334e33cec706afe472c0a934f53c8ab836deb351d8718d67396ad0b7ff3e9a26fe8b70a000509ff6dfe440ba00627e612e95f1111807e467541e691be6de1a34b706061ce5fac126d0a75013654145880e4693c7dee9a3de85ab3e04b', 'deposit_message_root': 'a18d3fb5fbdd5149f468e776e5eb0e123f32d85885ba8554ced6c846b61ba650', 'deposit_data_root': '1507fffb8d4d61544eada815371c834004712baa5895b94961c843ada241870e', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0xa2e7dddfb19684c6924de7e0aa372a0478c60e6204da1f7c0dfcd437996419e99aa5bfa0fdf15d346570ae92ee2a24c6', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': 'aaecfb90e35ed0eab21a96a3ecd3fee9e2213bd6ef881b69498bb2a30d49b7e97c0eb649863c669a27ab6b8fffe6d7760d6e8b899ff9823ab219d28d2bab562325d3391b02dd27d909426d6234c64bf34bdc0d85fd35fdf526e26545b990ef12', 'deposit_message_root': 'ff69e81019753678a39493dfe7874041265dfc977154c2622371c45ae3499257', 'deposit_data_root': '4434abe779d84cc5f1cdb5dc3403abbb6d9ecd93ef8307525e5abbddbd6d3907', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0x9896ba7684df4ceaba898d6c4a65d64ce3ad84473a4e44b9a7cb0d84f3703a691dac484c844f8a5ebc4f758ddf12dd21', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '814b1d4affd9235ad54c57002035199343105962ca99192d09148388714489c31f2474aa66fa16e5cca88e1633e03ebb18f50f918aa763416def72b9996e85c3067252cf1debccde9354f21456d314efd942146bc42c688760fe32f9c72adfe6', 'deposit_message_root': '4f1ddaee9f4f69225bba494d6760ec3bf8562929fe7303a3056d121a69ac1ca4', 'deposit_data_root': '1bd85a1a4d1a3b237f247d345d3368ebb98e7711b6bd4d4144bf305944cde390', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}, {'pubkey': '0xaafb1871abccfc2ecc59af0abb2f9f9eda0e63413b8f2d5c3290e79dbf2e3d3c5843f54d07d0c525ab789bebbdf9fd58', 'withdrawal_credentials': '010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231', 'amount': 32000000000, 'signature': '95b3ea9ea63bc2957809444034c525eb331615121b2ce6ace6379b9e220f4f933e0bdb83e36128653558417c72b9feeb0f7f6fac31b6b7c63f18792cd7b0987d6bb88be4edfc7814a981a98fe5677ef2fc34b1248d4f9d761d5c2a8a52585ce1', 'deposit_message_root': '5a29f45048aca3c451664e279d067e503a31c41d312a2d5a1cc6ebc38cd0575e', 'deposit_data_root': 'a46ef826ac351203a566727db20f31f019c9e5f1f9245d9f6f3ca2afee61d8ae', 'fork_version': '01017000', 'deposit_cli_version': '2.7.0'}], 'deposit_transaction': {'deposit_amount_wei': 320000000000000000000, 'deposit_address': '0x507b2c0092F2581a537FaD34f4eDD4B0B41D2758', 'contract_call_data': '0x4f498c73000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000005a000000000000000000000000000000000000000000000000000000000000009800000000000000000000000000000000000000000000000000000000000000fe0000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000001a00000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000026000000000000000000000000000000000000000000000000000000000000002c00000000000000000000000000000000000000000000000000000000000000320000000000000000000000000000000000000000000000000000000000000038000000000000000000000000000000000000000000000000000000000000003e0000000000000000000000000000000000000000000000000000000000000044000000000000000000000000000000000000000000000000000000000000004a00000000000000000000000000000000000000000000000000000000000000030ad7cd3c0e229e51ea46fa7855e84793ec6b14e758b9689dfb230410625d30a8007dfc17c0536790fd25143ab92c2455800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003085bd828f9fc53cea474d3bc95a407399b84c6a07fcb83a19fb5268c1c24cc9d360e6ea5ab3ff47e820d3abc7fcac0c2100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003095392cc4f844ac2cbf1e220759371e443d886c4eeb5cfea190e763aa5c79b8201f55f3bd1e36b1c98923ff2066fb0c5e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003094b50d7d9e0a270f7266eab309ad01790864b72c0d8998715e39b3cd509e322642a4bc38566767570eac5f50687e7e8b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030b5daeeb05d805eb1d8bf7a20633388bcb7c9e11af91e3b54b011d3fe44a1b3cdda18603492b44c0e38f846ddaae333c40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308cfb0cabbece9544ca70c05520330a13cfe92caa00ad625882cb94e45fcb09ccd7df080975ab3cdd838842a35456e3aa000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030a38774fe0e5fab7e179f9d7dcc20c51f02f1be83cbc49c262cb5f8ac8310e6aae69a696d12670c8dbaa12adae18d4dac000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030a2e7dddfb19684c6924de7e0aa372a0478c60e6204da1f7c0dfcd437996419e99aa5bfa0fdf15d346570ae92ee2a24c60000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000309896ba7684df4ceaba898d6c4a65d64ce3ad84473a4e44b9a7cb0d84f3703a691dac484c844f8a5ebc4f758ddf12dd21000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030aafb1871abccfc2ecc59af0abb2f9f9eda0e63413b8f2d5c3290e79dbf2e3d3c5843f54d07d0c525ab789bebbdf9fd5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a0000000000000000000000000000000000000000000000000000000000000140000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000001c000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000240000000000000000000000000000000000000000000000000000000000000028000000000000000000000000000000000000000000000000000000000000002c00000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000034000000000000000000000000000000000000000000000000000000000000003800000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca72310000000000000000000000000000000000000000000000000000000000000020010000000000000000000000f269bd3c7ddb4ae6ff7ff97424f25f59b2ca7231000000000000000000000000000000000000000000000000000000000000000a000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000001c0000000000000000000000000000000000000000000000000000000000000024000000000000000000000000000000000000000000000000000000000000002c0000000000000000000000000000000000000000000000000000000000000034000000000000000000000000000000000000000000000000000000000000003c0000000000000000000000000000000000000000000000000000000000000044000000000000000000000000000000000000000000000000000000000000004c0000000000000000000000000000000000000000000000000000000000000054000000000000000000000000000000000000000000000000000000000000005c00000000000000000000000000000000000000000000000000000000000000060ad305a735633e7c1c72cf6df8e02c81902dfa72cfb8bd28ac477a93d82ce17a1e741b4c9d235f022f92c3de0be362c8203471e923fc4005723203faa52f0ca32f5764bbd03f77857864b1392062e77e714ef217817349bcc6815004970041d580000000000000000000000000000000000000000000000000000000000000060b0daebe52a8e077201e9e288ec84982888cd141a540219986154734bb9b2d3029c5038ca49389c4d7a511a0177832514101df491e41025a56fc84f7d687e8ed8c974850f8bc33abf4b6b9a7e530e9f5260f5d41b881e5442be8d050570030e8d0000000000000000000000000000000000000000000000000000000000000060a3cd54d08173a1fc302a8bad3250321b680a1bdaba762937b7f37f2a649ea8286ea8f8eed888ab39adbee4ee5503779b14b36e74994b86b9e25832df6cbffa5749616ea42491449d0b588a438895cfe3e87d0d913ccd2a8dd227cc384dc754e70000000000000000000000000000000000000000000000000000000000000060a1f3bd96872a62803446e22d84f040f02fc8fed680843245d52e525cc0c68bf2c424b70358888c2f7dbbefb137cc6a2b07014fac1449e0579396986f57d26ec9f45713c53d86143af221b890c1cb894b2ff20b39cb19f966c2f6e05334c7971f0000000000000000000000000000000000000000000000000000000000000060a02ca56c3ebb425d70ef351cfed213effe22f1e71ba118f6b6a5ad2b323dbe7e62057d4bd1c3adc3a227799071e7817917e1378d370e666eec8d93b89fdbd5a80cebe5cfadaecdad7d52f0441223075057fa6dec57beaf2dfd8ebeae6d86632f00000000000000000000000000000000000000000000000000000000000000608af0a7c10ee0c33d64be63760d7f349719f1315ab99af9866195ecd272e9c6e55e2dc426dd21341fc4e57069c7831a4d1305bc2676fb6febb487decd4928e7f1cb81e0062ea4d559506d5e808d574a8dd06440a4c93f93968af3f099d768adc5000000000000000000000000000000000000000000000000000000000000006098a82df334e33cec706afe472c0a934f53c8ab836deb351d8718d67396ad0b7ff3e9a26fe8b70a000509ff6dfe440ba00627e612e95f1111807e467541e691be6de1a34b706061ce5fac126d0a75013654145880e4693c7dee9a3de85ab3e04b0000000000000000000000000000000000000000000000000000000000000060aaecfb90e35ed0eab21a96a3ecd3fee9e2213bd6ef881b69498bb2a30d49b7e97c0eb649863c669a27ab6b8fffe6d7760d6e8b899ff9823ab219d28d2bab562325d3391b02dd27d909426d6234c64bf34bdc0d85fd35fdf526e26545b990ef120000000000000000000000000000000000000000000000000000000000000060814b1d4affd9235ad54c57002035199343105962ca99192d09148388714489c31f2474aa66fa16e5cca88e1633e03ebb18f50f918aa763416def72b9996e85c3067252cf1debccde9354f21456d314efd942146bc42c688760fe32f9c72adfe6000000000000000000000000000000000000000000000000000000000000006095b3ea9ea63bc2957809444034c525eb331615121b2ce6ace6379b9e220f4f933e0bdb83e36128653558417c72b9feeb0f7f6fac31b6b7c63f18792cd7b0987d6bb88be4edfc7814a981a98fe5677ef2fc34b1248d4f9d761d5c2a8a52585ce1000000000000000000000000000000000000000000000000000000000000000a7e83b6c6705718f49061fa14529f1e8b9e227583e7cb30dd967357d95a86fca882a683e7c101e0046cef71b68002ed4fb735c281348992fc3cf02d726ecbf5af27929b3ad9a00219b974c9dfab972c4cbdcd20010aa645225183262f4bdda06788de46eb7de1e74ab1c1e0447fd6a974ac3eea59e2b08f4eb422705de442c10a1088861c8a921ea187dfabd13e5575371a4792779df9ab59d5aa95d25b0c4ad167ab241e5641a63df34c5560c3f4f9cd2a4b6dd7f098712a66be6205e99369ad1507fffb8d4d61544eada815371c834004712baa5895b94961c843ada241870e4434abe779d84cc5f1cdb5dc3403abbb6d9ecd93ef8307525e5abbddbd6d39071bd85a1a4d1a3b237f247d345d3368ebb98e7711b6bd4d4144bf305944cde390a46ef826ac351203a566727db20f31f019c9e5f1f9245d9f6f3ca2afee61d8ae'}}]}",3.031318426132202,10
